"Name","Version","PSComputerName"
"3DEXPERIENCE Marketplace for SOLIDWORKS","6.29.743","STU131586"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STU131586"
"SOLIDWORKS Manage Client 2021 SP05.1","29.51.0001","STU131586"
"Microsoft ODBC Driver 17 for SQL Server","17.3.1.1","STU131586"
"HEIDENHAIN Interactive Training-en","2.0.0","STU131586"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40664","12.0.40664","STU131586"
"Microsoft FSLogix Apps","2.9.8111.53415","STU131586"
"Google Chrome","107.0.5304.89","STU131586"
"Microsoft Silverlight","5.1.50428.0","STU131586"
"Microsoft Visual Studio Tools for Applications 2015 Finalizer","14.0.23829","STU131586"
"Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030","11.0.61030","STU131586"
"Autodesk Single Sign On Component","12.3.3.1803","STU131586"
"Microsoft .NET Core Host FX Resolver - 3.1.27 (x64)","24.108.31415","STU131586"
"Microsoft Visual Studio Tools for Applications 2015 x86 Hosting Support","14.0.23829","STU131586"
"Configuration Manager Client","5.00.9058.1000","STU131586"
"Autodesk Material Library Low Resolution Image Library 2022","20.3.7.0","STU131586"
"Curriculum Surveyor Administrator","2.65.3","STU131586"
"Microsoft Policy Platform","68.1.1010.0","STU131586"
"Autodesk Material Library Base Resolution Image Library 2022","20.3.7.0","STU131586"
"TNC620 (340564)","3.1.0","STU131586"
"DameWare Mini Remote Control Service","12.2.2.12","STU131586"
"REX Framework","22.0.0.4732","STU131586"
"RSA Engine","22.0.0.8230","STU131586"
"AutoCAD 2022","24.1.162.0","STU131586"
"ACAD Private","24.1.51.0","STU131586"
"AutoCAD 2022 Language Pack - English","24.1.162.0","STU131586"
"AutoCAD 2022 - English","24.1.51.0","STU131586"
"AutoCAD Electrical 2022","19.0.81.0","STU131586"
"ACADE Private","19.0.57.0","STU131586"
"AutoCAD Electrical 2022 Content Pack","19.0.57.0","STU131586"
"Autodesk Inventor Electrical Catalog Browser 2022","19.0.55.0","STU131586"
"AutoCAD Electrical 2022 Language Pack - English","19.0.57.0","STU131586"
"AutoCAD Electrical 2022 - English","19.0.57.0","STU131586"
"AutoCAD Electrical 2022 Content Language Pack - English","19.0.57.0","STU131586"
"Autodesk Inventor Electrical Catalog Browser 2022 Language Pack - English","19.0.55.0","STU131586"
"DWG TrueView 2022 - English","24.1.51.0","STU131586"
"Autodesk Featured Apps","3.2.1","STU131589"
"Autodesk App Manager","3.2.1","STU131589"
"Autodesk Save to Web and Mobile","3.0.29","STU131589"
"Microsoft Access database engine 2016 (English)","16.0.5044.1000","STU131589"
"Office 16 Click-to-Run Extensibility Component","16.0.10391.20029","STU131589"
"Office 16 Click-to-Run Localization Component","16.0.10391.20029","STU131589"
"Office 16 Click-to-Run Licensing Component","16.0.10391.20029","STU131589"
"REX Inventor","22.0.0.4732","STU131589"
"Microsoft FSLogix Apps","2.9.8111.53415","STU131589"
"SOLIDWORKS Flow Simulation 2021 SP05.1 ","29.51.0002","STU131589"
"Autodesk Revit Unit Schemas 2022","22.0.1.367","STU131589"
"SOLIDWORKS 2021 SP05.1","29.151.0001","STU131589"
"Microsoft Visual C++ 2019 X64 Additional Runtime - 14.29.30135","14.29.30135","STU131589"
"Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219","10.0.40219","STU131589"
"Autodesk Inventor Professional 2022","26.20.28700.0000","STU131589"
"Autodesk Inventor Professional 2022 English Language Pack","26.20.28700.0000","STU131589"
"Microsoft Visual Basic for Applications 7.1 (x64) English","7.1.10.96","STU131589"
"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40664","12.0.40664","STU131589"
"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219","10.0.40219","STU131589"
"Autodesk Inventor Content Center Libraries 2022 (Desktop Content)","26.0.15300.0000","STU131589"
"Microsoft Visual Basic for Applications 7.1 (x64)","7.1.10.96","STU131589"
"Autodesk Revit Engine 2022","22.0.1.367","STU131589"
"SOLIDWORKS PDM Client 2021 SP05.1","29.51.0003","STU131589"
"Maxx Audio Installer (x64)","2.6.9060.3","STU131589"
"Realtek Audio COM Components","1.0.2","STU131589"
"Microsoft .NET Core Runtime - 3.1.27 (x64)","24.108.31415","STU131589"
"PSI In-application Plugin","1.0.267","STU131589"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40664","12.0.40664","STU131589"
"Autodesk Desktop Connect Service","8.1.0","STU131589"
"Microsoft Edge","107.0.1418.35","STU131589"
"Autodesk Genuine Service","4.6.0.124","STU131589"
"Windows Firewall Configuration Provider","1.2.3412.0","STU131589"
"WithSecure? Elements Agent","4.38.440.0","STU131589"
"SOLIDWORKS eDrawings 2021 SP05.1","29.50.0018","STU131589"
"Microsoft ASP.NET Core 3.1.10 Shared Framework (x64)","3.1.10.20520","STU131589"
"Microsoft Visual Studio Tools for Applications 2015 x64 Hosting Support","14.0.23829","STU131589"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STU131589"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STU131589"
"PreForm","3.22.1","STU131589"
"Autodesk Guided Tutorial Plugin","8.4.0","STU131589"
"Autodesk Material Library 2022","20.3.7.0","STU131589"
"Bonjour","3.1.0.1","STU131589"
"SOLIDWORKS File Utilities 2021 SP05.1","29.51.0001","STU131589"
"TNCremo","2.8.0340","STU131589"
"ACA & MEP 2022 Object Enabler","8.4.45.0","STU131589"
"Microsoft SQL Server 2014 Express LocalDB ","12.3.6024.0","STU131589"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.29.30135","14.29.30135","STU131589"
"Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.29.30135","14.29.30135","STU131589"
"Microsoft .NET Core Host - 3.1.27 (x64)","24.108.31415","STU131589"
"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40664","12.0.40664","STU131589"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.29.30135","14.29.30135","STU131589"
"WPTx64","8.100.26866","STU131589"
"Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030","11.0.61030","STU131589"
"3DEXPERIENCE Marketplace for SOLIDWORKS","6.29.743","STU131589"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STU131589"
"SOLIDWORKS Manage Client 2021 SP05.1","29.51.0001","STU131589"
"Microsoft ODBC Driver 17 for SQL Server","17.3.1.1","STU131589"
"HEIDENHAIN Interactive Training-en","2.0.0","STU131589"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40664","12.0.40664","STU131589"
"Microsoft FSLogix Apps","2.9.8111.53415","STU131589"
"Google Chrome","107.0.5304.88","STU131589"
"Microsoft Silverlight","5.1.50428.0","STU131589"
"Microsoft Visual Studio Tools for Applications 2015 Finalizer","14.0.23829","STU131589"
"Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030","11.0.61030","STU131589"
"Autodesk Single Sign On Component","12.3.3.1803","STU131589"
"Microsoft .NET Core Host FX Resolver - 3.1.27 (x64)","24.108.31415","STU131589"
"Microsoft Visual Studio Tools for Applications 2015 x86 Hosting Support","14.0.23829","STU131589"
"Configuration Manager Client","5.00.9058.1000","STU131589"
"Autodesk Material Library Low Resolution Image Library 2022","20.3.7.0","STU131589"
"Curriculum Surveyor Administrator","2.65.3","STU131589"
"Microsoft Policy Platform","68.1.1010.0","STU131589"
"Autodesk Material Library Base Resolution Image Library 2022","20.3.7.0","STU131589"
"TNC620 (340564)","3.1.0","STU131589"
"DameWare Mini Remote Control Service","12.2.2.12","STU131589"
"REX Framework","22.0.0.4732","STU131589"
"RSA Engine","22.0.0.8230","STU131589"
"AutoCAD 2022","24.1.162.0","STU131589"
"ACAD Private","24.1.51.0","STU131589"
"AutoCAD 2022 Language Pack - English","24.1.162.0","STU131589"
"AutoCAD 2022 - English","24.1.51.0","STU131589"
"AutoCAD Electrical 2022","19.0.81.0","STU131589"
"ACADE Private","19.0.57.0","STU131589"
"AutoCAD Electrical 2022 Content Pack","19.0.57.0","STU131589"
"Autodesk Inventor Electrical Catalog Browser 2022","19.0.55.0","STU131589"
"AutoCAD Electrical 2022 Language Pack - English","19.0.57.0","STU131589"
"AutoCAD Electrical 2022 - English","19.0.57.0","STU131589"
"AutoCAD Electrical 2022 Content Language Pack - English","19.0.57.0","STU131589"
"Autodesk Inventor Electrical Catalog Browser 2022 Language Pack - English","19.0.55.0","STU131589"
"DWG TrueView 2022 - English","24.1.51.0","STU131589"
"Autodesk Featured Apps","3.2.1","STU131592"
"Autodesk App Manager","3.2.1","STU131592"
"Autodesk Save to Web and Mobile","3.0.29","STU131592"
"Microsoft Access database engine 2016 (English)","16.0.5044.1000","STU131592"
"Office 16 Click-to-Run Extensibility Component","16.0.10391.20029","STU131592"
"Office 16 Click-to-Run Localization Component","16.0.10391.20029","STU131592"
"Office 16 Click-to-Run Licensing Component","16.0.10391.20029","STU131592"
"REX Inventor","22.0.0.4732","STU131592"
"Microsoft FSLogix Apps","2.9.8111.53415","STU131592"
"SOLIDWORKS Flow Simulation 2021 SP05.1 ","29.51.0002","STU131592"
"Autodesk Revit Unit Schemas 2022","22.0.1.367","STU131592"
"SOLIDWORKS 2021 SP05.1","29.151.0001","STU131592"
"Microsoft Visual C++ 2019 X64 Additional Runtime - 14.29.30135","14.29.30135","STU131592"
"Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219","10.0.40219","STU131592"
"Autodesk Inventor Professional 2022","26.20.28700.0000","STU131592"
"Autodesk Inventor Professional 2022 English Language Pack","26.20.28700.0000","STU131592"
"Microsoft Visual Basic for Applications 7.1 (x64) English","7.1.10.96","STU131592"
"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40664","12.0.40664","STU131592"
"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219","10.0.40219","STU131592"
"Autodesk Inventor Content Center Libraries 2022 (Desktop Content)","26.0.15300.0000","STU131592"
"Microsoft Visual Basic for Applications 7.1 (x64)","7.1.10.96","STU131592"
"Autodesk Revit Engine 2022","22.0.1.367","STU131592"
"SOLIDWORKS PDM Client 2021 SP05.1","29.51.0003","STU131592"
"Maxx Audio Installer (x64)","2.6.9060.3","STU131592"
"Realtek Audio COM Components","1.0.2","STU131592"
"Microsoft .NET Core Runtime - 3.1.27 (x64)","24.108.31415","STU131592"
"PSI In-application Plugin","1.0.267","STU131592"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40664","12.0.40664","STU131592"
"Autodesk Desktop Connect Service","8.1.0","STU131592"
"Microsoft Edge","107.0.1418.35","STU131592"
"Autodesk Genuine Service","4.6.0.124","STU131592"
"Windows Firewall Configuration Provider","1.2.3412.0","STU131592"
"WithSecure? Elements Agent","4.38.440.0","STU131592"
"SOLIDWORKS eDrawings 2021 SP05.1","29.50.0018","STU131592"
"Microsoft ASP.NET Core 3.1.10 Shared Framework (x64)","3.1.10.20520","STU131592"
"Microsoft Visual Studio Tools for Applications 2015 x64 Hosting Support","14.0.23829","STU131592"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STU131592"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STU131592"
"PreForm","3.22.1","STU131592"
"Autodesk Guided Tutorial Plugin","8.4.0","STU131592"
"Autodesk Material Library 2022","20.3.7.0","STU131592"
"Bonjour","3.1.0.1","STU131592"
"SOLIDWORKS File Utilities 2021 SP05.1","29.51.0001","STU131592"
"TNCremo","2.8.0340","STU131592"
"ACA & MEP 2022 Object Enabler","8.4.45.0","STU131592"
"Microsoft SQL Server 2014 Express LocalDB ","12.3.6024.0","STU131592"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.29.30135","14.29.30135","STU131592"
"Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.29.30135","14.29.30135","STU131592"
"Microsoft .NET Core Host - 3.1.27 (x64)","24.108.31415","STU131592"
"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40664","12.0.40664","STU131592"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.29.30135","14.29.30135","STU131592"
"WPTx64","8.100.26866","STU131592"
"Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030","11.0.61030","STU131592"
"3DEXPERIENCE Marketplace for SOLIDWORKS","6.29.743","STU131592"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STU131592"
"SOLIDWORKS Manage Client 2021 SP05.1","29.51.0001","STU131592"
"Microsoft ODBC Driver 17 for SQL Server","17.3.1.1","STU131592"
"HEIDENHAIN Interactive Training-en","2.0.0","STU131592"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40664","12.0.40664","STU131592"
"Microsoft FSLogix Apps","2.9.8111.53415","STU131592"
"Google Chrome","107.0.5304.89","STU131592"
"Microsoft Silverlight","5.1.50428.0","STU131592"
"Microsoft Visual Studio Tools for Applications 2015 Finalizer","14.0.23829","STU131592"
"Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030","11.0.61030","STU131592"
"Autodesk Single Sign On Component","12.3.3.1803","STU131592"
"Microsoft .NET Core Host FX Resolver - 3.1.27 (x64)","24.108.31415","STU131592"
"Microsoft Visual Studio Tools for Applications 2015 x86 Hosting Support","14.0.23829","STU131592"
"Configuration Manager Client","5.00.9058.1000","STU131592"
"Autodesk Material Library Low Resolution Image Library 2022","20.3.7.0","STU131592"
"Curriculum Surveyor Administrator","2.65.3","STU131592"
"Microsoft Policy Platform","68.1.1010.0","STU131592"
"Autodesk Material Library Base Resolution Image Library 2022","20.3.7.0","STU131592"
"TNC620 (340564)","3.1.0","STU131592"
"DameWare Mini Remote Control Service","12.2.2.12","STU131592"
"REX Framework","22.0.0.4732","STU131592"
"RSA Engine","22.0.0.8230","STU131592"
"AutoCAD 2022","24.1.162.0","STU131592"
"ACAD Private","24.1.51.0","STU131592"
"AutoCAD 2022 Language Pack - English","24.1.162.0","STU131592"
"AutoCAD 2022 - English","24.1.51.0","STU131592"
"AutoCAD Electrical 2022","19.0.81.0","STU131592"
"ACADE Private","19.0.57.0","STU131592"
"AutoCAD Electrical 2022 Content Pack","19.0.57.0","STU131592"
"Autodesk Inventor Electrical Catalog Browser 2022","19.0.55.0","STU131592"
"AutoCAD Electrical 2022 Language Pack - English","19.0.57.0","STU131592"
"AutoCAD Electrical 2022 - English","19.0.57.0","STU131592"
"AutoCAD Electrical 2022 Content Language Pack - English","19.0.57.0","STU131592"
"Autodesk Inventor Electrical Catalog Browser 2022 Language Pack - English","19.0.55.0","STU131592"
"DWG TrueView 2022 - English","24.1.51.0","STU131592"
"Autodesk Featured Apps","3.2.1","STU131595"
"Autodesk App Manager","3.2.1","STU131595"
"Autodesk Save to Web and Mobile","3.0.29","STU131595"
"Microsoft Access database engine 2016 (English)","16.0.5044.1000","STU131595"
"Office 16 Click-to-Run Extensibility Component","16.0.10391.20029","STU131595"
"Office 16 Click-to-Run Localization Component","16.0.10391.20029","STU131595"
"Office 16 Click-to-Run Licensing Component","16.0.10391.20029","STU131595"
"REX Inventor","22.0.0.4732","STU131595"
"Microsoft FSLogix Apps","2.9.8111.53415","STU131595"
"SOLIDWORKS Flow Simulation 2021 SP05.1 ","29.51.0002","STU131595"
"Autodesk Revit Unit Schemas 2022","22.0.1.367","STU131595"
"SOLIDWORKS 2021 SP05.1","29.151.0001","STU131595"
"Microsoft Visual C++ 2019 X64 Additional Runtime - 14.29.30135","14.29.30135","STU131595"
"Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219","10.0.40219","STU131595"
"Autodesk Inventor Professional 2022","26.20.28700.0000","STU131595"
"Autodesk Inventor Professional 2022 English Language Pack","26.20.28700.0000","STU131595"
"Microsoft Visual Basic for Applications 7.1 (x64) English","7.1.10.96","STU131595"
"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40664","12.0.40664","STU131595"
"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219","10.0.40219","STU131595"
"Autodesk Inventor Content Center Libraries 2022 (Desktop Content)","26.0.15300.0000","STU131595"
"Microsoft Visual Basic for Applications 7.1 (x64)","7.1.10.96","STU131595"
"Autodesk Revit Engine 2022","22.0.1.367","STU131595"
"SOLIDWORKS PDM Client 2021 SP05.1","29.51.0003","STU131595"
"Maxx Audio Installer (x64)","2.6.9060.3","STU131595"
"Realtek Audio COM Components","1.0.2","STU131595"
"Microsoft .NET Core Runtime - 3.1.27 (x64)","24.108.31415","STU131595"
"PSI In-application Plugin","1.0.267","STU131595"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40664","12.0.40664","STU131595"
"Autodesk Desktop Connect Service","8.1.0","STU131595"
"Microsoft Edge","107.0.1418.35","STU131595"
"Autodesk Genuine Service","4.6.0.124","STU131595"
"Windows Firewall Configuration Provider","1.2.3412.0","STU131595"
"WithSecure? Elements Agent","4.38.440.0","STU131595"
"SOLIDWORKS eDrawings 2021 SP05.1","29.50.0018","STU131595"
"Microsoft ASP.NET Core 3.1.10 Shared Framework (x64)","3.1.10.20520","STU131595"
"Microsoft Visual Studio Tools for Applications 2015 x64 Hosting Support","14.0.23829","STU131595"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STU131595"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STU131595"
"PreForm","3.22.1","STU131595"
"Autodesk Guided Tutorial Plugin","8.4.0","STU131595"
"Autodesk Material Library 2022","20.3.7.0","STU131595"
"Bonjour","3.1.0.1","STU131595"
"SOLIDWORKS File Utilities 2021 SP05.1","29.51.0001","STU131595"
"TNCremo","2.8.0340","STU131595"
"ACA & MEP 2022 Object Enabler","8.4.45.0","STU131595"
"Microsoft SQL Server 2014 Express LocalDB ","12.3.6024.0","STU131595"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.29.30135","14.29.30135","STU131595"
"Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.29.30135","14.29.30135","STU131595"
"Microsoft .NET Core Host - 3.1.27 (x64)","24.108.31415","STU131595"
"Google Chrome","107.0.5304.88","STU131595"
"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40664","12.0.40664","STU131595"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.29.30135","14.29.30135","STU131595"
"WPTx64","8.100.26866","STU131595"
"Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030","11.0.61030","STU131595"
"3DEXPERIENCE Marketplace for SOLIDWORKS","6.29.743","STU131595"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STU131595"
"SOLIDWORKS Manage Client 2021 SP05.1","29.51.0001","STU131595"
"Microsoft ODBC Driver 17 for SQL Server","17.3.1.1","STU131595"
